distance, 6, 2, 32, ball_tree
distance, 4, 4, 49, brute
distance, 5, 2, 7, kd_tree
distance, 5, 1, 19, kd_tree
distance, 5, 1, 35, kd_tree
distance, 7, 2, 27, ball_tree
distance, 5, 1, 38, kd_tree
distance, 4, 2, 3, brute
distance, 9, 1, 19, ball_tree
distance, 6, 2, 7, brute
distance, 5, 1, 8, ball_tree
distance, 4, 4, 37, brute
uniform, 3, 3, 17, ball_tree
distance, 4, 2, 30, brute
uniform, 7, 1, 21, kd_tree
distance, 8, 1, 31, ball_tree
uniform, 3, 1, 43, ball_tree
distance, 6, 1, 16, kd_tree
distance, 4, 3, 41, brute
uniform, 4, 3, 44, kd_tree
uniform, 3, 3, 9, kd_tree
distance, 4, 2, 39, kd_tree
uniform, 3, 1, 33, kd_tree
uniform, 4, 3, 6, kd_tree
distance, 4, 4, 28, brute
distance, 8, 2, 24, brute
distance, 3, 4, 3, ball_tree
uniform, 6, 1, 27, brute
distance, 4, 3, 14, brute
distance, 3, 4, 33, kd_tree
distance, 5, 1, 27, kd_tree
distance, 9, 2, 14, brute
uniform, 6, 1, 9, ball_tree
distance, 3, 4, 18, ball_tree
distance, 9, 2, 46, brute
uniform, 9, 1, 10, ball_tree
distance, 7, 1, 26, kd_tree
distance, 9, 2, 41, brute
distance, 6, 2, 35, brute
distance, 9, 2, 28, ball_tree
uniform, 6, 1, 37, kd_tree
uniform, 6, 1, 34, brute
distance, 7, 2, 33, kd_tree
uniform, 7, 1, 25, ball_tree
uniform, 4, 3, 33, kd_tree
distance, 7, 2, 26, brute
distance, 4, 4, 18, ball_tree
distance, 9, 1, 3, brute
distance, 5, 2, 40, ball_tree
distance, 3, 2, 43, brute
distance, 4, 1, 26, ball_tree
uniform, 8, 1, 3, brute
distance, 7, 1, 28, brute
distance, 8, 1, 42, brute
uniform, 4, 1, 40, ball_tree
uniform, 6, 1, 19, brute
distance, 3, 4, 28, ball_tree
uniform, 7, 1, 45, kd_tree
distance, 4, 4, 38, ball_tree
uniform, 4, 1, 28, kd_tree
distance, 4, 1, 13, kd_tree
distance, 4, 4, 21, brute
distance, 5, 1, 38, ball_tree
distance, 3, 2, 39, ball_tree
distance, 3, 3, 2, ball_tree
uniform, 8, 1, 12, kd_tree
uniform, 4, 1, 30, ball_tree
distance, 3, 3, 24, ball_tree
distance, 8, 1, 24, brute
distance, 3, 1, 16, brute
distance, 7, 1, 37, ball_tree
distance, 5, 2, 19, kd_tree
uniform, 5, 1, 32, ball_tree
distance, 7, 2, 34, brute
distance, 4, 3, 25, ball_tree
distance, 9, 1, 29, brute
uniform, 5, 1, 36, ball_tree
distance, 8, 2, 26, kd_tree
uniform, 3, 3, 42, brute
distance, 4, 1, 33, kd_tree
distance, 3, 4, 41, ball_tree
distance, 5, 2, 32, brute
uniform, 8, 1, 44, kd_tree
distance, 7, 2, 32, brute
distance, 4, 4, 27, ball_tree
distance, 4, 2, 3, ball_tree
uniform, 5, 1, 41, kd_tree
distance, 3, 4, 12, brute
distance, 4, 2, 41, kd_tree
distance, 4, 4, 44, ball_tree
distance, 8, 2, 23, kd_tree
distance, 4, 1, 43, ball_tree
distance, 3, 2, 5, ball_tree
distance, 4, 3, 38, ball_tree
distance, 3, 3, 40, kd_tree
distance, 3, 4, 8, ball_tree
distance, 5, 1, 30, brute
uniform, 4, 1, 45, brute
distance, 5, 2, 30, ball_tree
distance, 4, 2, 38, brute
distance, 7, 1, 20, kd_tree
distance, 5, 1, 47, ball_tree
distance, 3, 1, 21, brute
uniform, 8, 1, 13, brute
uniform, 4, 3, 32, kd_tree
distance, 8, 2, 1, brute
distance, 7, 1, 22, brute
uniform, 5, 1, 24, ball_tree
distance, 9, 2, 32, brute
distance, 4, 2, 33, ball_tree
distance, 6, 2, 38, ball_tree
distance, 4, 3, 4, kd_tree
uniform, 4, 3, 27, kd_tree
distance, 7, 1, 16, brute
uniform, 9, 1, 44, kd_tree
distance, 5, 1, 4, ball_tree
distance, 4, 3, 30, brute
distance, 9, 1, 46, kd_tree
uniform, 6, 1, 49, kd_tree
distance, 8, 2, 32, ball_tree
distance, 4, 1, 36, brute
uniform, 5, 1, 5, kd_tree
uniform, 4, 3, 24, brute
uniform, 4, 3, 4, kd_tree
distance, 9, 2, 31, kd_tree
uniform, 4, 1, 29, kd_tree
distance, 3, 3, 4, ball_tree
distance, 6, 2, 48, brute
uniform, 5, 1, 2, ball_tree
distance, 9, 2, 6, brute
uniform, 6, 1, 20, ball_tree
distance, 3, 3, 45, kd_tree
uniform, 8, 1, 46, ball_tree
distance, 6, 2, 4, kd_tree
uniform, 5, 1, 38, ball_tree
uniform, 3, 3, 47, brute
distance, 9, 2, 12, ball_tree
distance, 8, 2, 22, brute
distance, 7, 1, 25, brute
uniform, 8, 1, 31, kd_tree
distance, 8, 2, 31, kd_tree
distance, 5, 1, 14, brute
uniform, 9, 1, 40, ball_tree
distance, 6, 1, 43, brute
distance, 3, 4, 39, brute
distance, 9, 1, 16, kd_tree
distance, 5, 2, 22, kd_tree
uniform, 7, 1, 28, brute
distance, 4, 4, 20, brute
distance, 6, 1, 17, brute
distance, 3, 4, 26, brute
distance, 4, 4, 16, kd_tree
uniform, 6, 1, 12, ball_tree
distance, 3, 4, 4, ball_tree
distance, 3, 2, 34, ball_tree
distance, 3, 3, 4, brute
distance, 5, 1, 33, ball_tree
distance, 9, 2, 47, brute
uniform, 3, 1, 16, ball_tree
distance, 4, 2, 27, ball_tree
distance, 3, 4, 13, kd_tree
uniform, 7, 1, 15, kd_tree
distance, 3, 3, 29, brute
distance, 7, 2, 44, kd_tree
uniform, 3, 1, 33, ball_tree
distance, 7, 2, 35, brute
uniform, 4, 3, 14, ball_tree
uniform, 3, 3, 13, ball_tree
distance, 7, 1, 35, kd_tree
distance, 9, 1, 15, ball_tree
distance, 4, 1, 35, brute
distance, 6, 2, 4, brute
distance, 5, 1, 39, brute
uniform, 8, 1, 20, kd_tree
distance, 6, 2, 5, ball_tree
distance, 7, 1, 31, ball_tree
distance, 5, 1, 11, kd_tree
uniform, 8, 1, 2, kd_tree
uniform, 8, 1, 47, ball_tree
distance, 6, 1, 43, kd_tree
uniform, 3, 3, 11, brute
uniform, 5, 1, 16, kd_tree
distance, 8, 1, 25, brute
distance, 8, 2, 38, brute
distance, 9, 2, 4, brute
distance, 4, 4, 26, kd_tree
distance, 4, 1, 19, brute
distance, 3, 2, 11, ball_tree
uniform, 5, 1, 20, kd_tree
distance, 3, 2, 19, ball_tree
distance, 6, 1, 18, ball_tree
uniform, 9, 1, 4, kd_tree
distance, 4, 1, 42, brute
uniform, 4, 3, 18, brute
uniform, 4, 1, 40, kd_tree
distance, 4, 3, 24, brute
distance, 5, 2, 46, brute
distance, 9, 1, 41, ball_tree
distance, 9, 1, 49, kd_tree
distance, 6, 2, 48, kd_tree
uniform, 6, 1, 1, ball_tree
distance, 3, 3, 27, brute
uniform, 3, 3, 39, brute
uniform, 5, 1, 29, kd_tree
uniform, 7, 1, 33, kd_tree
uniform, 3, 3, 2, ball_tree
distance, 6, 1, 21, ball_tree
distance, 6, 1, 10, kd_tree
distance, 4, 4, 24, ball_tree
distance, 4, 1, 5, brute
distance, 6, 2, 22, ball_tree
distance, 5, 1, 9, ball_tree
uniform, 6, 1, 40, ball_tree
distance, 7, 2, 7, kd_tree
distance, 3, 4, 44, brute
uniform, 5, 1, 1, ball_tree
distance, 3, 1, 11, brute
uniform, 7, 1, 8, kd_tree
distance, 4, 3, 8, kd_tree
distance, 4, 2, 18, brute
uniform, 4, 3, 9, ball_tree
distance, 9, 1, 48, brute
distance, 4, 4, 46, ball_tree
distance, 4, 2, 25, brute
uniform, 4, 1, 13, brute
distance, 9, 2, 23, kd_tree
distance, 5, 1, 20, brute
distance, 3, 1, 2, ball_tree
uniform, 8, 1, 25, brute
distance, 3, 4, 27, ball_tree
uniform, 7, 1, 46, brute
uniform, 3, 3, 16, kd_tree
distance, 3, 1, 4, ball_tree
distance, 4, 2, 29, brute
distance, 9, 1, 26, ball_tree
distance, 9, 1, 27, ball_tree
distance, 3, 3, 5, brute
distance, 3, 4, 5, brute
distance, 7, 2, 1, kd_tree
distance, 4, 1, 25, brute
distance, 4, 1, 45, brute
distance, 9, 1, 28, kd_tree
distance, 4, 1, 43, kd_tree
uniform, 5, 1, 41, ball_tree
distance, 4, 1, 5, ball_tree
uniform, 3, 3, 34, ball_tree
distance, 7, 1, 33, ball_tree
uniform, 5, 1, 6, ball_tree
distance, 5, 1, 5, brute
uniform, 6, 1, 49, brute
distance, 6, 2, 5, brute
distance, 9, 1, 7, kd_tree
distance, 5, 2, 21, brute
uniform, 8, 1, 37, brute
uniform, 4, 1, 17, brute
distance, 6, 1, 49, brute
uniform, 5, 1, 46, ball_tree
uniform, 3, 3, 11, kd_tree
distance, 6, 1, 35, brute
distance, 6, 1, 20, ball_tree
distance, 6, 1, 43, ball_tree
distance, 4, 3, 45, ball_tree
distance, 3, 4, 24, brute
distance, 5, 1, 29, kd_tree
distance, 4, 2, 13, ball_tree
uniform, 5, 1, 7, kd_tree
uniform, 3, 1, 40, ball_tree
distance, 4, 2, 18, ball_tree
distance, 7, 1, 32, kd_tree
distance, 4, 4, 16, ball_tree
distance, 3, 2, 6, brute
distance, 3, 2, 44, brute
uniform, 6, 1, 2, brute
uniform, 5, 1, 14, brute
distance, 6, 2, 16, brute
distance, 3, 3, 14, ball_tree
distance, 7, 1, 13, ball_tree
distance, 3, 3, 38, brute
uniform, 4, 3, 3, brute
distance, 8, 1, 41, brute
uniform, 3, 3, 43, ball_tree
distance, 4, 4, 21, ball_tree
distance, 8, 2, 22, kd_tree
uniform, 7, 1, 28, ball_tree
uniform, 5, 1, 17, brute
uniform, 5, 1, 31, ball_tree
uniform, 5, 1, 44, brute
uniform, 4, 3, 33, brute
uniform, 7, 1, 13, brute
distance, 3, 2, 42, brute
distance, 9, 1, 29, ball_tree
distance, 8, 1, 2, ball_tree
uniform, 8, 1, 33, ball_tree
distance, 9, 2, 5, ball_tree
distance, 8, 2, 2, ball_tree
distance, 6, 1, 9, kd_tree
distance, 8, 1, 41, ball_tree
uniform, 7, 1, 16, ball_tree
distance, 7, 2, 13, ball_tree
distance, 4, 3, 1, kd_tree
distance, 4, 4, 16, brute
distance, 9, 2, 16, kd_tree
distance, 3, 4, 47, brute
distance, 4, 2, 30, ball_tree
distance, 3, 1, 19, kd_tree
distance, 9, 2, 15, brute
uniform, 8, 1, 45, ball_tree
uniform, 3, 1, 7, kd_tree
distance, 5, 2, 49, brute
uniform, 5, 1, 31, brute
uniform, 9, 1, 30, kd_tree
uniform, 4, 1, 37, brute
distance, 6, 2, 41, ball_tree
distance, 3, 1, 47, kd_tree
uniform, 4, 1, 40, brute
distance, 4, 4, 11, kd_tree
distance, 4, 3, 17, ball_tree
distance, 4, 1, 7, kd_tree
uniform, 4, 3, 44, ball_tree
distance, 3, 2, 46, brute
distance, 9, 2, 39, brute
distance, 8, 2, 34, ball_tree
distance, 3, 1, 43, ball_tree
distance, 5, 2, 35, brute
distance, 7, 2, 30, brute
uniform, 7, 1, 49, kd_tree
distance, 5, 1, 3, brute
distance, 9, 2, 33, kd_tree
uniform, 4, 1, 39, kd_tree
uniform, 3, 1, 42, ball_tree
uniform, 9, 1, 31, brute
distance, 7, 1, 11, brute
distance, 8, 2, 6, ball_tree
uniform, 8, 1, 25, ball_tree
distance, 6, 1, 19, ball_tree
uniform, 7, 1, 42, kd_tree
distance, 4, 2, 3, kd_tree
distance, 8, 2, 38, ball_tree
distance, 3, 2, 30, kd_tree
distance, 6, 2, 21, kd_tree
uniform, 7, 1, 10, ball_tree
uniform, 4, 3, 29, kd_tree
distance, 8, 2, 40, brute
uniform, 8, 1, 42, ball_tree
distance, 8, 2, 24, kd_tree
uniform, 9, 1, 25, brute
distance, 8, 1, 33, brute
distance, 5, 1, 10, kd_tree
uniform, 7, 1, 46, ball_tree
distance, 8, 2, 41, brute
distance, 5, 1, 13, kd_tree
distance, 8, 2, 39, brute
distance, 8, 1, 16, kd_tree
uniform, 7, 1, 5, brute
distance, 4, 3, 37, brute
distance, 4, 3, 27, ball_tree
distance, 6, 1, 44, ball_tree
distance, 4, 3, 16, kd_tree
distance, 4, 1, 32, ball_tree
distance, 8, 2, 37, ball_tree
distance, 4, 1, 17, ball_tree
distance, 5, 1, 46, brute
distance, 4, 3, 20, kd_tree
distance, 9, 2, 41, ball_tree
distance, 7, 1, 37, brute
uniform, 6, 1, 30, kd_tree
distance, 4, 3, 38, brute
distance, 4, 2, 10, kd_tree
distance, 3, 2, 8, brute
distance, 8, 2, 19, ball_tree
distance, 6, 2, 40, brute
uniform, 6, 1, 31, ball_tree
distance, 4, 2, 12, kd_tree
distance, 5, 1, 38, brute
uniform, 6, 1, 44, brute
distance, 3, 4, 8, kd_tree
distance, 3, 3, 47, brute
distance, 8, 1, 26, ball_tree
distance, 7, 2, 31, ball_tree
distance, 4, 3, 19, ball_tree
distance, 4, 1, 37, kd_tree
distance, 4, 1, 39, ball_tree
uniform, 9, 1, 40, brute
distance, 7, 2, 33, brute
distance, 4, 2, 22, brute
distance, 3, 2, 11, kd_tree
uniform, 4, 3, 26, kd_tree
distance, 4, 1, 40, ball_tree
distance, 3, 2, 20, kd_tree
distance, 4, 3, 5, brute
uniform, 4, 1, 39, ball_tree
distance, 3, 2, 29, brute
distance, 8, 1, 11, brute
uniform, 8, 1, 41, ball_tree
uniform, 9, 1, 45, kd_tree
distance, 9, 1, 33, brute
uniform, 7, 1, 2, kd_tree
uniform, 5, 1, 38, brute
distance, 4, 3, 27, brute
uniform, 8, 1, 6, kd_tree
distance, 5, 2, 25, kd_tree
uniform, 4, 1, 27, brute
distance, 4, 2, 22, kd_tree
uniform, 4, 3, 31, ball_tree
distance, 3, 4, 27, brute
distance, 7, 1, 3, ball_tree
uniform, 9, 1, 23, brute
distance, 5, 2, 21, ball_tree
uniform, 7, 1, 43, ball_tree
uniform, 9, 1, 1, ball_tree
distance, 3, 3, 37, kd_tree
distance, 3, 3, 25, ball_tree
uniform, 7, 1, 48, kd_tree
distance, 4, 1, 10, ball_tree
distance, 8, 2, 48, ball_tree
distance, 7, 1, 14, kd_tree
distance, 9, 2, 39, ball_tree
distance, 6, 2, 30, kd_tree
uniform, 8, 1, 9, ball_tree
uniform, 4, 3, 40, ball_tree
distance, 5, 1, 14, ball_tree
distance, 3, 4, 6, kd_tree
uniform, 5, 1, 27, ball_tree
uniform, 3, 1, 39, brute
distance, 7, 1, 35, ball_tree
uniform, 9, 1, 31, ball_tree
distance, 6, 1, 44, kd_tree
distance, 9, 2, 23, ball_tree
distance, 5, 2, 34, brute
distance, 4, 1, 30, ball_tree
uniform, 7, 1, 17, ball_tree
distance, 3, 2, 25, brute
uniform, 8, 1, 32, ball_tree
distance, 7, 2, 40, kd_tree
uniform, 9, 1, 6, brute
distance, 4, 3, 43, kd_tree
distance, 3, 3, 6, kd_tree
distance, 8, 2, 34, kd_tree
distance, 9, 1, 19, kd_tree
distance, 4, 3, 1, ball_tree
distance, 6, 1, 45, brute
uniform, 6, 1, 27, kd_tree
distance, 6, 2, 15, kd_tree
distance, 7, 1, 48, ball_tree
distance, 7, 1, 45, brute
distance, 7, 2, 28, ball_tree
distance, 3, 3, 44, brute
uniform, 4, 3, 49, brute
distance, 3, 2, 12, brute
distance, 3, 1, 23, ball_tree
distance, 3, 4, 33, ball_tree
distance, 9, 2, 22, brute
uniform, 3, 3, 9, ball_tree
distance, 9, 1, 31, brute
distance, 4, 1, 11, ball_tree
uniform, 9, 1, 41, ball_tree
distance, 3, 2, 44, kd_tree
distance, 7, 2, 49, kd_tree
distance, 9, 2, 32, ball_tree
distance, 7, 2, 42, brute
distance, 9, 1, 23, ball_tree
distance, 4, 4, 34, ball_tree
uniform, 3, 3, 6, ball_tree
distance, 9, 2, 46, kd_tree
distance, 7, 2, 15, ball_tree
distance, 5, 2, 48, kd_tree
distance, 4, 2, 14, ball_tree
uniform, 4, 1, 6, kd_tree
distance, 3, 4, 40, brute
distance, 4, 3, 35, kd_tree
distance, 4, 2, 16, brute
distance, 3, 2, 8, kd_tree
distance, 5, 1, 36, brute
distance, 6, 1, 6, kd_tree
distance, 9, 1, 3, kd_tree
distance, 4, 4, 6, kd_tree
distance, 9, 2, 3, ball_tree
uniform, 3, 3, 9, brute
uniform, 7, 1, 13, kd_tree
distance, 7, 2, 4, ball_tree
uniform, 3, 3, 13, brute
distance, 4, 1, 16, kd_tree
distance, 9, 1, 36, ball_tree
distance, 5, 1, 34, brute
distance, 5, 1, 8, brute
uniform, 6, 1, 18, brute
uniform, 8, 1, 29, ball_tree
distance, 4, 2, 19, ball_tree
uniform, 3, 1, 25, brute
uniform, 5, 1, 28, ball_tree
uniform, 7, 1, 39, kd_tree
distance, 6, 1, 38, ball_tree
distance, 6, 2, 39, brute
uniform, 8, 1, 33, kd_tree
distance, 3, 2, 17, brute
distance, 3, 4, 32, kd_tree
distance, 5, 1, 7, brute
uniform, 4, 1, 23, kd_tree
uniform, 4, 3, 3, ball_tree
uniform, 5, 1, 32, brute
uniform, 3, 3, 37, brute
distance, 5, 1, 18, brute
uniform, 6, 1, 10, kd_tree
distance, 3, 1, 18, kd_tree
distance, 7, 1, 23, kd_tree
distance, 8, 1, 45, brute
distance, 6, 2, 22, brute
distance, 7, 1, 21, kd_tree
distance, 4, 1, 8, kd_tree
distance, 4, 3, 31, kd_tree
distance, 4, 4, 6, ball_tree
distance, 3, 1, 7, ball_tree
distance, 9, 1, 46, brute
distance, 6, 2, 37, kd_tree
distance, 3, 2, 41, kd_tree
distance, 5, 2, 28, ball_tree
distance, 4, 2, 8, brute
uniform, 4, 1, 47, ball_tree
distance, 3, 4, 18, brute
distance, 9, 2, 9, ball_tree
distance, 4, 3, 48, ball_tree
distance, 4, 2, 10, ball_tree
uniform, 8, 1, 18, ball_tree
uniform, 9, 1, 39, kd_tree
uniform, 8, 1, 23, brute
uniform, 5, 1, 23, brute
distance, 4, 1, 12, brute
